ID Description GeneRatio BgRatio pvalue p.adjust qvalue geneID Count
GO:0002486 "antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent" 5/401 33/22215 2.925131190232899e-4 0.004813367054158528 0.0038006478456082534 14964/14972/15015/15024/15039 5
GO:0060142 "regulation of syncytium formation by plasma membrane fusion" 5/401 33/22215 2.925131190232899e-4 0.004813367054158528 0.0038006478456082534 15945/17329/16190/193385/20846 5
GO:0052548 "regulation of endopeptidase activity" 17/401 357/22215 2.92720703636909e-4 0.004813367054158528 0.0038006478456082534 12018/12122/12362/12364/14102/29816/15194/15951/226691/17751/107607/16913/16912/192656/20846/22035/22436 17
GO:1903038 "negative regulation of leukocyte cell-cell adhesion" 10/401 144/22215 2.94866816091969e-4 0.004829184241056424 0.003813137139823856 11501/60533/16149/12608/15930/16190/16362/193385/12703/230979 10
GO:0035457 "cellular response to interferon-alpha" 4/401 19/22215 3.269892334148135e-4 0.005312597983528325 0.004194841958548604 15951/15957/15958/15959 4
GO:0097284 "hepatocyte apoptotic process" 4/401 19/22215 3.269892334148135e-4 0.005312597983528325 0.004194841958548604 12122/14102/16668/16691 4
GO:0002718 "regulation of cytokine production involved in immune response" 8/401 96/22215 3.4935348438470444e-4 0.005631081064509188 0.004446317073987147 214855/12010/69550/16149/15275/20361/24088/230979 8
GO:0045445 "myoblast differentiation" 8/401 96/22215 3.4935348438470444e-4 0.005631081064509188 0.004446317073987147 15945/17329/13198/13388/16009/18128/18795/193385 8
GO:0070555 "response to interleukin-1" 8/401 97/22215 3.748641440525352e-4 0.006018488108056058 0.004752214739563635 16365/16423/12608/16362/17874/18795/192656/58203 8
GO:0006471 "protein ADP-ribosylation" 5/401 35/22215 3.8844034979507364e-4 0.006187733384626212 0.00488585127476616 18519/243771/547253/80285/22375 5
GO:0010939 "regulation of necrotic cell death" 5/401 35/22215 3.8844034979507364e-4 0.006187733384626212 0.00488585127476616 12176/17751/56312/268749/58203 5
GO:0002573 "myeloid leukocyte differentiation" 13/401 237/22215 3.9931900792286866e-4 0.006271759617865444 0.00495219861930523 11501/74481/16149/12608/93694/14389/15951/226691/16476/18081/18795/24088/24108 13
GO:0002224 "toll-like receptor signaling pathway" 9/401 123/22215 4.0044945935474645e-4 0.006271759617865444 0.00495219861930523 16365/70110/16362/54123/17874/18081/192656/24088/414084 9
GO:0009636 "response to toxic substance" 9/401 123/22215 4.0044945935474645e-4 0.006271759617865444 0.00495219861930523 99382/12018/13078/19106/14102/17748/17751/56312/18712 9
GO:0031343 "positive regulation of cell killing" 8/401 98/22215 4.0187042897106047e-4 0.006271759617865444 0.00495219861930523 12010/14964/14972/15015/15024/15039/18126/21355 8
GO:0002755 "MyD88-dependent toll-like receptor signaling pathway" 4/401 20/22215 4.0294286902421434e-4 0.006271759617865444 0.00495219861930523 16362/54123/17874/24088 4
GO:0019886 "antigen processing and presentation of exogenous peptide antigen via MHC class II" 4/401 20/22215 4.0294286902421434e-4 0.006271759617865444 0.00495219861930523 12010/16149/14998/14999 4
GO:0032677 "regulation of interleukin-8 production" 7/401 76/22215 4.44154556470615e-4 0.006886928826186951 0.00543793791572388 16149/13198/17874/107607/18126/101540/24088 7
GO:0002687 "positive regulation of leukocyte migration" 10/401 152/22215 4.53700438904727e-4 0.006983110264747278 0.005513883043768082 11501/16423/16149/12913/15945/15894/193385/53416/24088/230979 10
GO:2000146 "negative regulation of cell motility" 15/401 304/22215 4.5378230018588246e-4 0.006983110264747278 0.005513883043768082 69550/16149/12667/13078/14102/14674/66141/16009/245555/18128/18795/19279/193385/74748/243362 15
GO:0042116 "macrophage activation" 8/401 100/22215 4.606315398362771e-4 0.0070618624791441275 0.005576066008544407 11920/12362/70110/16190/16476/85305/24088/217203 8
GO:0001667 "ameboidal-type cell migration" 19/401 442/22215 4.728744195031957e-4 0.0072224040551836415 0.005702830077903709 11475/11501/23797/13078/13731/14181/14257/14389/384009/16476/56048/18128/101540/19279/19877/20349/20361/243362/24136 19
GO:0032637 "interleukin-8 production" 7/401 77/22215 4.811095097117168e-4 0.007320763360464109 0.005780494855491523 16149/13198/17874/107607/18126/101540/24088 7
GO:1901653 "cellular response to peptide" 15/401 306/22215 4.8583934240958626e-4 0.00736525218716094 0.005815623355237427 11610/23797/15894/16362/18519/64898/107607/74551/18795/192656/19877/12703/12702/22278/230796 15
GO:0002577 "regulation of antigen processing and presentation" 4/401 21/22215 4.907017627344408e-4 0.007384065639966972 0.005830478509243171 16149/107607/21355/213233 4
GO:0039531 "regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway" 4/401 21/22215 4.907017627344408e-4 0.007384065639966972 0.005830478509243171 80861/231655/69097/78781 4
GO:0019076 "viral release from host cell" 5/401 37/22215 5.063834881303954e-4 0.007536612644510045 0.0059509300429922375 76681/319236/69097/217069/22670 5
GO:0035890 "exit from host" 5/401 37/22215 5.063834881303954e-4 0.007536612644510045 0.0059509300429922375 76681/319236/69097/217069/22670 5
GO:0035891 "exit from host cell" 5/401 37/22215 5.063834881303954e-4 0.007536612644510045 0.0059509300429922375 76681/319236/69097/217069/22670 5
GO:0007162 "negative regulation of cell adhesion" 15/401 308/22215 5.198144103552677e-4 0.007708375147013752 0.006086554186705317 11501/60533/16149/12608/13078/15930/16190/16362/140474/245555/18128/193385/20349/12703/230979 15
GO:0046700 "heterocycle catabolic process" 18/401 411/22215 5.327255550293202e-4 0.007871213092063652 0.00621513147534207 216188/11920/12006/83965/15930/209176/16009/57444/17874/246728/68195/19877/56045/237886/230594/22271/22436/78781 18
GO:0006956 "complement activation" 6/401 57/22215 5.559565649184768e-4 0.008184804591110283 0.0064627441842508866 50909/232371/50908/12266/12268/14962 6
GO:0045123 "cellular extravasation" 7/401 79/22215 5.623601329268753e-4 0.0082492972017115 0.006513667726706974 11501/16423/14537/15894/18795/193385/19877 7
GO:1903555 "regulation of tumor necrosis factor superfamily cytokine production" 11/401 185/22215 5.644486188560451e-4 0.00825025615661273 0.0065144249201306995 11501/214855/60533/16423/17874/107607/246728/246727/192656/24088/217203 11
GO:0002698 "negative regulation of immune effector process" 9/401 129/22215 5.674175781689543e-4 0.008264031727760699 0.0065253021489429745 69550/16423/93694/16190/16362/140474/74748/21354/21355 9
GO:0002693 "positive regulation of cellular extravasation" 4/401 22/22215 5.912556980578971e-4 0.008580572016655177 0.006775243230414338 11501/16423/15894/193385 4
GO:0032609 "interferon-gamma production" 9/401 130/22215 6.001117136851136e-4 0.008647546178119763 0.006828126212247581 214855/60533/16423/13198/23882/16161/15900/100038882/192656 9
GO:0050868 "negative regulation of T cell activation" 9/401 130/22215 6.001117136851136e-4 0.008647546178119763 0.006828126212247581 60533/16149/12608/15930/16190/16362/193385/12703/230979 9
GO:0071347 "cellular response to interleukin-1" 7/401 80/22215 6.068820107306589e-4 0.008714312816055024 0.0068808453329321185 16365/16423/12608/16362/17874/18795/58203 7
GO:0051271 "negative regulation of cellular component movement" 15/401 313/22215 6.137565556071647e-4 0.00877295500534523 0.006927149366653174 69550/16149/12667/13078/14102/14674/66141/16009/245555/18128/18795/19279/193385/74748/243362 15
GO:0002706 "regulation of lymphocyte mediated immunity" 12/401 217/22215 6.152685462306857e-4 0.00877295500534523 0.006927149366653174 214855/12010/12266/93694/14964/14972/15015/15024/15039/140474/21354/21355 12
GO:0032874 "positive regulation of stress-activated MAPK cascade" 9/401 131/22215 6.343313660074595e-4 0.009013251953234911 0.007116888496669057 19106/14257/23882/17874/107607/18795/192656/53416/22436 9
GO:0009267 "cellular response to starvation" 10/401 159/22215 6.456877863085065e-4 0.009142759696410032 0.007219148166365942 11911/12575/67579/19106/14102/15951/226691/16476/74137/22427 10
GO:0019432 "triglyceride biosynthetic process" 5/401 39/22215 6.493950516923718e-4 0.009163436058136652 0.007235474278371756 14081/12266/231510/64898/74551 5
GO:0009991 "response to extracellular stimulus" 17/401 385/22215 6.888988324216465e-4 0.009687342891777499 0.0076491525530955244 11911/12575/224796/67579/13198/19106/14102/69146/15951/226691/16476/17751/74137/74551/18712/22278/22427 17
GO:0007259 "receptor signaling pathway via JAK-STAT" 11/401 190/22215 7.04590474196635e-4 0.009781135260661026 0.007723211265161477 219103/13078/16169/16362/18128/547253/80285/12703/12702/20846/20847 11
GO:0071706 "tumor necrosis factor superfamily cytokine production" 11/401 190/22215 7.04590474196635e-4 0.009781135260661026 0.007723211265161477 11501/214855/60533/16423/17874/107607/246728/246727/192656/24088/217203 11
GO:0046426 "negative regulation of receptor signaling pathway via JAK-STAT" 4/401 23/22215 7.056037941498881e-4 0.009781135260661026 0.007723211265161477 16362/547253/12703/12702 4
GO:1901739 "regulation of myoblast fusion" 4/401 23/22215 7.056037941498881e-4 0.009781135260661026 0.007723211265161477 15945/17329/16190/193385 4
GO:0070304 "positive regulation of stress-activated protein kinase signaling cascade" 9/401 133/22215 7.075612805039241e-4 0.009781135260661026 0.007723211265161477 19106/14257/23882/17874/107607/18795/192656/53416/22436 9
GO:0031667 "response to nutrient levels" 16/401 352/22215 7.225558334607804e-4 0.00995467124612521 0.007860235755890921 11911/12575/224796/67579/13198/19106/14102/15951/226691/16476/17751/74137/74551/18712/22278/22427 16
GO:0006418 "tRNA aminoacylation for protein translation" 5/401 40/22215 7.312944621092271e-4 0.010030895099595682 0.007920422319935776 234734/353172/85305/22375/107271 5
GO:0035924 "cellular response to vascular endothelial growth factor stimulus" 6/401 60/22215 7.330080283667271e-4 0.010030895099595682 0.007920422319935776 13388/14254/14257/18128/101540/22436 6
GO:1901361 "organic cyclic compound catabolic process" 19/401 459/22215 7.4448782294573e-4 0.010153917531681227 0.008017561170184784 216188/11920/12006/83965/15930/209176/16009/57444/17751/17874/246728/68195/19877/56045/237886/230594/22271/22436/78781 19
GO:0032722 "positive regulation of chemokine production" 7/401 83/22215 7.574492565298479e-4 0.010296260227095733 0.008129955353420367 16149/19106/16190/17874/246727/192656/24088 7
GO:0032760 "positive regulation of tumor necrosis factor production" 8/401 109/22215 8.174614557263243e-4 0.01107510902475731 0.008744936503118817 214855/17874/107607/246728/246727/192656/24088/217203 8
GO:0002495 "antigen processing and presentation of peptide antigen via MHC class II" 4/401 24/22215 8.347516522732479e-4 0.011197754072270739 0.008841777369473218 12010/16149/14998/14999 4
GO:0042537 "benzene-containing compound metabolic process" 4/401 24/22215 8.347516522732479e-4 0.011197754072270739 0.008841777369473218 13078/15930/209176/229905 4
GO:0045063 "T-helper 1 cell differentiation" 4/401 24/22215 8.347516522732479e-4 0.011197754072270739 0.008841777369473218 23882/16190/16362/192656 4
GO:0002399 "MHC class II protein complex assembly" 3/401 11/22215 8.64806622182449e-4 0.01125303241876796 0.008885425303686323 12010/14998/14999 3
GO:0002503 "peptide antigen assembly with MHC class II protein complex" 3/401 11/22215 8.64806622182449e-4 0.01125303241876796 0.008885425303686323 12010/14998/14999 3
GO:0010940 "positive regulation of necrotic cell death" 3/401 11/22215 8.64806622182449e-4 0.01125303241876796 0.008885425303686323 12176/17751/58203 3
GO:0042270 "protection from natural killer cell mediated cytotoxicity" 3/401 11/22215 8.64806622182449e-4 0.01125303241876796 0.008885425303686323 93694/21354/21355 3
GO:0099004 "calmodulin dependent kinase signaling pathway" 3/401 11/22215 8.64806622182449e-4 0.01125303241876796 0.008885425303686323 15194/16145/15944 3
GO:0140289 "protein mono-ADP-ribosylation" 3/401 11/22215 8.64806622182449e-4 0.01125303241876796 0.008885425303686323 243771/547253/80285 3
GO:1990440 "positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress" 3/401 11/22215 8.64806622182449e-4 0.01125303241876796 0.008885425303686323 11911/12608/13198 3
GO:0002367 "cytokine production involved in immune response" 8/401 110/22215 8.679737937651407e-4 0.01125303241876796 0.008885425303686323 214855/12010/69550/16149/15275/20361/24088/230979 8
GO:0006641 "triglyceride metabolic process" 8/401 110/22215 8.679737937651407e-4 0.01125303241876796 0.008885425303686323 14081/12266/231510/16890/64898/74551/225845/81877 8
GO:0016525 "negative regulation of angiogenesis" 8/401 110/22215 8.679737937651407e-4 0.01125303241876796 0.008885425303686323 11504/15945/68545/14254/19877/20349/243362/20846 8
GO:0032653 "regulation of interleukin-10 production" 6/401 62/22215 8.733010790557979e-4 0.01125303241876796 0.008885425303686323 60533/16423/13388/15930/100038882/24088 6
GO:0072678 "T cell migration" 6/401 62/22215 8.733010790557979e-4 0.01125303241876796 0.008885425303686323 11501/15945/15894/193385/53416/230979 6
GO:0035966 "response to topologically incorrect protein" 9/401 137/22215 8.747452861082498e-4 0.01125303241876796 0.008885425303686323 11911/29810/12018/12364/12913/13163/13198/19106/320011 9
GO:0046651 "lymphocyte proliferation" 15/401 326/22215 9.28191896820766e-4 0.011903039481871332 0.009398672665920963 11920/60533/16149/12575/12608/14999/15930/16161/16362/17874/19171/192656/193385/230979/24099 15
GO:0002244 "hematopoietic progenitor cell differentiation" 10/401 167/22215 9.42631145372083e-4 0.012003836224858422 0.009478262051016213 56417/80287/19106/14254/14257/14313/67138/140474/18128/209086 10
GO:0030098 "lymphocyte differentiation" 18/401 432/22215 9.448185804812479e-4 0.012003836224858422 0.009478262051016213 11501/11920/12010/12018/16149/13388/14102/23882/14998/16169/16190/16362/15900/56048/192656/74748/12703/24099 18
GO:0097696 "receptor signaling pathway via STAT" 11/401 197/22215 9.483869169243813e-4 0.012003836224858422 0.009478262051016213 219103/13078/16169/16362/18128/547253/80285/12703/12702/20846/20847 11
GO:0032655 "regulation of interleukin-12 production" 6/401 63/22215 9.50769764744794e-4 0.012003836224858422 0.009478262051016213 16423/15930/16362/15900/18795/24088 6
GO:0070059 "intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress" 6/401 63/22215 9.50769764744794e-4 0.012003836224858422 0.009478262051016213 11911/12018/12364/12608/12913/13198 6
GO:0019439 "aromatic compound catabolic process" 18/401 433/22215 9.698558641154667e-4 0.012207013005749608 0.009638690995221614 216188/11920/12006/83965/15930/209176/16009/57444/17874/246728/68195/19877/56045/237886/230594/22271/22436/78781 18
GO:2000181 "negative regulation of blood vessel morphogenesis" 8/401 112/22215 9.76506958153456e-4 0.012252908847230133 0.009674930477705011 11504/15945/68545/14254/19877/20349/243362/20846 8
GO:1904893 "negative regulation of receptor signaling pathway via STAT" 4/401 25/22215 9.797086641862157e-4 0.01225537402623125 0.00967687698981477 16362/547253/12703/12702 4
GO:0001912 "positive regulation of leukocyte mediated cytotoxicity" 7/401 87/22215 0.0010025320432648778 0.01250252499215343 0.009872028071293292 12010/14964/14972/15015/15024/15039/21355 7
GO:0002691 "regulation of cellular extravasation" 5/401 43/22215 0.001023522837735229 0.012610048738018926 0.009956929116336671 11501/16423/15894/18795/193385 5
GO:0032735 "positive regulation of interleukin-12 production" 5/401 43/22215 0.001023522837735229 0.012610048738018926 0.009956929116336671 15930/16362/15900/18795/24088 5
GO:0043039 "tRNA aminoacylation" 5/401 43/22215 0.001023522837735229 0.012610048738018926 0.009956929116336671 234734/353172/85305/22375/107271 5
GO:0046636 "negative regulation of alpha-beta T cell activation" 5/401 43/22215 0.001023522837735229 0.012610048738018926 0.009956929116336671 60533/16190/16362/12703/230979 5
GO:0002695 "negative regulation of leukocyte activation" 11/401 199/22215 0.0010296204851884072 0.012633297633586603 0.009975286508128706 11920/60533/16149/12608/14102/15930/16190/16362/193385/12703/230979 11
GO:0032613 "interleukin-10 production" 6/401 64/22215 0.0010334163306777646 0.012633297633586603 0.009975286508128706 60533/16423/13388/15930/100038882/24088 6
GO:1901343 "negative regulation of vasculature development" 8/401 113/22215 0.0010347036315885056 0.012633297633586603 0.009975286508128706 11504/15945/68545/14254/19877/20349/243362/20846 8
GO:0032943 "mononuclear cell proliferation" 15/401 330/22215 0.0010488451749333528 0.012767733204114068 0.010081437203837005 11920/60533/16149/12575/12608/14999/15930/16161/16362/17874/19171/192656/193385/230979/24099 15
GO:0006959 "humoral immune response" 13/401 264/22215 0.0010886038157328982 0.013212280834996306 0.01043245323410694 16365/12010/50909/232371/50908/12266/12268/14962/15945/56066/17329/14998/18128 13
GO:0002275 "myeloid cell activation involved in immune response" 8/401 114/22215 0.0010956403388219355 0.013258223447228051 0.010468729646903954 14389/70110/16190/85305/381886/17874/20910/70450 8
GO:0032615 "interleukin-12 production" 6/401 65/22215 0.0011214681813116007 0.013530613146120437 0.010683809301252527 16423/15930/16362/15900/18795/24088 6
GO:0002579 "positive regulation of antigen processing and presentation" 3/401 12/22215 0.0011376890671976798 0.013531912125960464 0.010684834979301791 16149/107607/21355 3
GO:0045625 "regulation of T-helper 1 cell differentiation" 3/401 12/22215 0.0011376890671976798 0.013531912125960464 0.010684834979301791 16190/16362/192656 3
GO:0060907 "positive regulation of macrophage cytokine production" 3/401 12/22215 0.0011376890671976798 0.013531912125960464 0.010684834979301791 16149/20361/24088 3
GO:0043038 "amino acid activation" 5/401 44/22215 0.0011378593735163005 0.013531912125960464 0.010684834979301791 234734/353172/85305/22375/107271 5
GO:0002504 "antigen processing and presentation of peptide or polysaccharide antigen via MHC class II" 4/401 26/22215 0.0011414854760496322 0.013531912125960464 0.010684834979301791 12010/16149/14998/14999 4
GO:0071276 "cellular response to cadmium ion" 4/401 26/22215 0.0011414854760496322 0.013531912125960464 0.010684834979301791 13163/16476/17748/17751 4
GO:0006986 "response to unfolded protein" 8/401 115/22215 0.0011594090948477145 0.013689807231748839 0.010809509388482408 11911/29810/12018/12364/12913/13163/13198/19106 8
GO:0052547 "regulation of peptidase activity" 18/401 440/22215 0.0011615187106878613 0.013689807231748839 0.010809509388482408 12018/12122/12362/12364/213945/14102/29816/15194/15951/226691/17751/107607/16913/16912/192656/20846/22035/22436 18
GO:0030968 "endoplasmic reticulum unfolded protein response" 6/401 66/22215 0.0012151566092160684 0.01428071657747299 0.011276093030765823 11911/12018/12364/12913/13198/19106 6
GO:0008637 "apoptotic mitochondrial changes" 8/401 116/22215 0.0012261035244232692 0.014326791325495964 0.011312473778346497 12018/12122/12176/14102/110175/29816/16476/22035 8
GO:0050829 "defense response to Gram-negative bacterium" 8/401 116/22215 0.0012261035244232692 0.014326791325495964 0.011312473778346497 12010/12362/69146/16145/60440/15944/17476/230979 8
GO:0045446 "endothelial cell differentiation" 8/401 117/22215 0.0012958188452836389 0.01509814071733337 0.011921533376609478 13388/15894/17874/18128/18795/76089/19877/22436 8
GO:0006639 "acylglycerol metabolic process" 9/401 145/22215 0.0013054517949585604 0.01513088960675591 0.011947391989640514 193742/14081/12266/231510/16890/64898/74551/225845/81877 9
GO:0045576 "mast cell activation" 7/401 91/22215 0.0013060503044575967 0.01513088960675591 0.011947391989640514 14389/16190/381886/17988/18828/20910/70450 7
GO:0031664 "regulation of lipopolysaccharide-mediated signaling pathway" 4/401 27/22215 0.0013210916016608643 0.015261789097940522 0.012050750587388054 16365/76681/319236/230594 4
GO:1901605 "alpha-amino acid metabolic process" 10/401 175/22215 0.001343335800394539 0.015474924841833135 0.012219043156131119 11911/242669/14718/15194/15930/209176/229905/18126/100678/50880 10
GO:0032649 "regulation of interferon-gamma production" 8/401 118/22215 0.0013686518501607136 0.015643462406055714 0.012352120879720305 214855/60533/16423/13198/16161/15900/100038882/192656 8
GO:0045621 "positive regulation of lymphocyte differentiation" 8/401 118/22215 0.0013686518501607136 0.015643462406055714 0.012352120879720305 11501/16149/14998/16169/16190/16362/192656/12703 8
GO:0051259 "protein complex oligomerization" 12/401 238/22215 0.001369474271447251 0.015643462406055714 0.012352120879720305 56847/12010/16149/229898/69146/22781/100038882/226823/74568/18081/193385/56045 12
GO:0034142 "toll-like receptor 4 signaling pathway" 5/401 46/22215 0.0013945364125606452 0.01588524997324668 0.012543037006830383 16365/70110/18081/192656/414084 5
GO:0061912 "selective autophagy" 6/401 68/22215 0.0014203869156790825 0.016089827339275827 0.01270457185690735 29810/15194/56048/107607/192656/24088 6
GO:1901224 "positive regulation of NIK/NF-kappaB signaling" 6/401 68/22215 0.0014203869156790825 0.016089827339275827 0.01270457185690735 19106/93692/70110/107607/110784/24088 6
GO:0006638 "neutral lipid metabolic process" 9/401 147/22215 0.0014362082803282923 0.016223981626534004 0.012810500450573688 193742/14081/12266/231510/16890/64898/74551/225845/81877 9
GO:0018107 "peptidyl-threonine phosphorylation" 8/401 119/22215 0.0014447008876218904 0.016274834861110688 0.012850654304261015 23797/15275/16145/15944/101540/192656/19877/53416 8
GO:0060340 "positive regulation of type I interferon-mediated signaling pathway" 3/401 13/22215 0.0014592781342727802 0.016296382014891427 0.012867667996064341 54123/434341/58203 3
GO:0090557 "establishment of endothelial intestinal barrier" 3/401 13/22215 0.0014592781342727802 0.016296382014891427 0.012867667996064341 15894/17874/76089 3
GO:1902857 "positive regulation of non-motile cilium assembly" 3/401 13/22215 0.0014592781342727802 0.016296382014891427 0.012867667996064341 219103/15114/15194 3
GO:0051260 "protein homooligomerization" 10/401 177/22215 0.0014625982877514128 0.016296382014891427 0.012867667996064341 56847/12010/229898/69146/22781/226823/74568/18081/193385/56045 10
GO:0071677 "positive regulation of mononuclear cell migration" 6/401 69/22215 0.0015324094680258323 0.01702769975642873 0.013445118493305666 11501/16423/12913/15945/53416/230979 6
GO:2000404 "regulation of T cell migration" 5/401 47/22215 0.001537765917065125 0.017040786439651033 0.013455451774319845 11501/15945/193385/53416/230979 5
GO:0043281 "regulation of cysteine-type endopeptidase activity involved in apoptotic process" 11/401 210/22215 0.0015857627135678347 0.017525041587885176 0.013837820969345334 12018/12122/12362/12364/14102/29816/17751/107607/20846/22035/22436 11
GO:0034121 "regulation of toll-like receptor signaling pathway" 6/401 70/22215 0.00165102963009693 0.01819702386901427 0.014368420024086795 16365/70110/16362/54123/18081/24088 6
GO:0042149 "cellular response to glucose starvation" 5/401 48/22215 0.0016915224950440227 0.018543087996746036 0.014641673209789659 11911/67579/15951/226691/74137 5
GO:1902622 "regulation of neutrophil migration" 5/401 48/22215 0.0016915224950440227 0.018543087996746036 0.014641673209789659 11501/16149/17874/193385/74748 5
GO:0043434 "response to peptide hormone" 15/401 347/22215 0.0017199506204015733 0.018797858634950534 0.014842840805429311 11610/23797/16362/18519/64898/74551/18795/19877/50880/12703/12702/20846/20847/22278/230796 15
GO:0002708 "positive regulation of lymphocyte mediated immunity" 9/401 151/22215 0.0017293054439023055 0.018797858634950534 0.014842840805429311 214855/12010/12266/14964/14972/15015/15024/15039/21355 9
GO:1901214 "regulation of neuron death" 16/401 383/22215 0.0017348532762962742 0.018797858634950534 0.014842840805429311 234734/11501/11911/11920/12608/67579/13163/13198/14102/15194/16476/17748/17751/56312/19877/20910 16
GO:0032647 "regulation of interferon-alpha production" 4/401 29/22215 0.0017378108644865993 0.018797858634950534 0.014842840805429311 17472/54123/20846/78781 4
GO:0045663 "positive regulation of myoblast differentiation" 4/401 29/22215 0.0017378108644865993 0.018797858634950534 0.014842840805429311 17329/16009/18795/193385 4
GO:0002040 "sprouting angiogenesis" 8/401 123/22215 0.0017830776185798853 0.019236482879811567 0.015189179713828653 23797/13388/14181/14254/14257/18128/20349/243362 8
GO:0042129 "regulation of T cell proliferation" 10/401 182/22215 0.0017987436525612726 0.019354291860540555 0.01528220200856807 60533/12608/14999/15930/16161/16362/192656/193385/230979/24099 10
GO:0032494 "response to peptidoglycan" 3/401 14/22215 0.001832524869786251 0.01961426881624234 0.015487480526802438 17874/192656/24088 3
GO:0060352 "cell adhesion molecule production" 3/401 14/22215 0.001832524869786251 0.01961426881624234 0.015487480526802438 14537/93692/18128 3
GO:0007520 "myoblast fusion" 5/401 49/22215 0.0018562604696341874 0.019816309411435123 0.015647012335659904 12362/15945/17329/16190/193385 5
GO:0002702 "positive regulation of production of molecular mediator of immune response" 8/401 125/22215 0.0019742299902476513 0.02086553303611599 0.0164754821913422 214855/12010/16149/15275/16190/20361/24088/230979 8
GO:0001911 "negative regulation of leukocyte mediated cytotoxicity" 4/401 30/22215 0.0019769178587901353 0.02086553303611599 0.0164754821913422 93694/140474/21354/21355 4
GO:0045662 "negative regulation of myoblast differentiation" 4/401 30/22215 0.0019769178587901353 0.02086553303611599 0.0164754821913422 15945/13198/13388/18128 4
GO:0090025 "regulation of monocyte chemotaxis" 4/401 30/22215 0.0019769178587901353 0.02086553303611599 0.0164754821913422 12913/15945/18081/74748 4
GO:0016054 "organic acid catabolic process" 11/401 216/22215 0.00198012782858678 0.02086553303611599 0.0164754821913422 11363/216188/14718/15930/209176/52815/16890/64898/18126/74551/50880 11
GO:1902105 "regulation of leukocyte differentiation" 14/401 317/22215 0.0019899307851159124 0.0209147879940791 0.01651437404142587 11501/16149/12608/93694/14102/14998/16169/16190/16362/16476/18081/192656/74748/12703 14
GO:0090199 "regulation of release of cytochrome c from mitochondria" 5/401 50/22215 0.0020324371362352624 0.021306628898630848 0.016823772695829166 12018/12122/12176/14102/22035 5
GO:0045637 "regulation of myeloid cell differentiation" 11/401 217/22215 0.002053008664052398 0.021467100851296612 0.016950481790381337 11501/12010/16149/12608/93694/13388/14102/100038882/16476/18081/20846 11
GO:1990266 "neutrophil migration" 8/401 126/22215 0.00207567115149288 0.02164855998922753 0.017093762424059012 11501/16149/15945/56066/17329/17874/193385/74748 8
GO:0070661 "leukocyte proliferation" 15/401 354/22215 0.0020853693054337027 0.021694224560098573 0.01712981929463399 11920/60533/16149/12575/12608/14999/15930/16161/16362/17874/19171/192656/193385/230979/24099 15
GO:0070997 "neuron death" 17/401 427/22215 0.002096565468672081 0.021755200970088415 0.017177966435430285 234734/11501/11911/11920/12176/12608/67579/13163/13198/14102/15194/16476/17748/17751/56312/19877/20910 17
GO:1902107 "positive regulation of leukocyte differentiation" 10/401 186/22215 0.0021104380198517883 0.02178826897457112 0.017204077022589262 11501/16149/14998/16169/16190/16362/16476/18081/192656/12703 10
GO:1903708 "positive regulation of hemopoiesis" 10/401 186/22215 0.0021104380198517883 0.02178826897457112 0.017204077022589262 11501/16149/14998/16169/16190/16362/16476/18081/192656/12703 10
GO:0002285 "lymphocyte activation involved in immune response" 11/401 218/22215 0.002128055796823098 0.021914675604658065 0.017303888044874687 16149/13388/23882/14999/15894/16190/16362/15900/56048/192656/70450 11
GO:0018210 "peptidyl-threonine modification" 8/401 127/22215 0.0021811684680139486 0.022405050409473257 0.017691089337543865 23797/15275/16145/15944/101540/192656/19877/53416 8
GO:0031295 "T cell costimulation" 4/401 31/22215 0.002237838059720966 0.0228719388660203 0.018059745745116568 60533/56048/230979/24099 4
GO:0032607 "interferon-alpha production" 4/401 31/22215 0.002237838059720966 0.0228719388660203 0.018059745745116568 17472/54123/20846/78781 4
GO:0070234 "positive regulation of T cell apoptotic process" 3/401 15/22215 0.002260172948857777 0.022932564883686044 0.01810761621517142 11501/60533/15930 3
GO:0071280 "cellular response to copper ion" 3/401 15/22215 0.002260172948857777 0.022932564883686044 0.01810761621517142 13163/17748/17751 3
GO:0045860 "positive regulation of protein kinase activity" 15/401 357/22215 0.002260640285248109 0.022932564883686044 0.01810761621517142 14081/11501/12006/12575/13163/13731/218952/14254/16145/15944/17751/18712/76089/12703/24136 15
GO:0042098 "T cell proliferation" 11/401 220/22215 0.0022848383369974967 0.023120522923761266 0.018256028399831117 60533/12608/14999/15930/16161/16362/19171/192656/193385/230979/24099 11
GO:0046460 "neutral lipid biosynthetic process" 5/401 52/22215 0.002420947445424711 0.024316807099610767 0.01920061767060978 14081/12266/231510/64898/74551 5
GO:0046463 "acylglycerol biosynthetic process" 5/401 52/22215 0.002420947445424711 0.024316807099610767 0.01920061767060978 14081/12266/231510/64898/74551 5
GO:0061028 "establishment of endothelial barrier" 5/401 52/22215 0.002420947445424711 0.024316807099610767 0.01920061767060978 15894/17874/18795/76089/19877 5
