ID Description GeneRatio BgRatio pvalue p.adjust qvalue geneID Count
GO:0044403 "biological process involved in symbiotic interaction" 24/733 253/22215 3.843071614213989e-6 1.0039253922692691e-4 8.060391125562242e-5 20304/20307/16149/12265/14469/55932/100702/229900/236573/15944/16452/17069/18711/76681/319236/74735/20821/217069/22670/20128/209387/94094/667823/384309 24
GO:2001233 "regulation of apoptotic signaling pathway" 32/733 400/22215 4.123736249222218e-6 1.0715133817792837e-4 8.603046620717798e-5 433256/11910/12122/16149/13036/74256/69635/13163/13198/14102/14165/14630/14573/15368/15977/414801/16452/16818/16854/18053/211323/72287/19225/19255/24105/20377/20684/21929/79202/79201/22035/22029 32
GO:0050688 "regulation of defense response to virus" 12/733 74/22215 5.120773083749717e-6 1.3218042865955352e-4 1.0612600919797369e-4 383619/80287/20304/80861/209200/14190/17472/16161/16168/80285/20846/72512 12
GO:0050731 "positive regulation of peptidyl-tyrosine phosphorylation" 20/733 190/22215 5.157935906401295e-6 1.3218042865955352e-4 1.0612600919797369e-4 11600/20304/16149/56708/14165/14573/14600/15558/16156/16168/16173/16194/16452/17311/16818/211323/547253/80285/192656/230979 20
GO:0071356 "cellular response to tumor necrosis factor" 19/733 174/22215 5.168160056084897e-6 1.3218042865955352e-4 1.0612600919797369e-4 16365/383619/11796/12362/20296/20304/20306/20307/12606/56492/74256/16362/16452/18035/19255/20377/20846/22029/22695 19
GO:0032609 "interferon-gamma production" 16/733 130/22215 6.158373459521796e-6 1.56685699738354e-4 1.258009841566788e-4 11352/18106/60533/16423/13198/14991/110558/16161/16173/16174/17082/15900/100038882/192656/75234/142980 16
GO:1902041 "regulation of extrinsic apoptotic signaling pathway via death domain receptors" 10/733 52/22215 6.492687771208597e-6 1.6433564643706733e-4 1.3194303046372094e-4 11910/69635/15368/414801/16854/20377/20684/21929/79202/79201 10
GO:0046631 "alpha-beta T cell activation" 19/733 177/22215 6.639189276260211e-6 1.6717752378624294e-4 1.3422473816248262e-4 11352/18106/60533/12608/14961/14991/16168/16173/16186/16194/16362/320404/80859/18950/192656/58185/12703/20848/230979 19
GO:0045580 "regulation of T cell differentiation" 18/733 162/22215 7.1313232449022475e-6 1.7864879000691015e-4 1.434348740108274e-4 16149/74256/232174/63953/14087/14190/15977/16168/16173/16186/16362/320404/16818/80859/18950/19255/192656/12703 18
GO:0045621 "positive regulation of lymphocyte differentiation" 15/733 118/22215 8.021390988851006e-6 1.999208927578427e-4 1.6051397864908084e-4 320940/16149/74256/63953/16168/16169/16173/16186/16362/320404/16818/80859/18950/192656/12703 15
GO:0060761 "negative regulation of response to cytokine stimulus" 11/733 65/22215 8.26403373634677e-6 2.0404133149280808e-4 1.638222272568449e-4 13601/100038882/16600/434341/246730/23960/246727/547253/19255/56045/20847 11
GO:0002440 "production of molecular mediator of immune response" 23/733 247/22215 8.270252535430092e-6 2.0404133149280808e-4 1.638222272568449e-4 11600/11920/12010/69550/18106/16149/56708/14102/14190/14961/15275/15368/15977/16173/16174/17686/235587/58185/56045/24088/142980/21929/230979 23
GO:0002828 "regulation of type 2 immune response" 8/733 33/22215 9.0301376431536e-6 2.216694592301776e-4 1.7797563003644703e-4 16149/56708/13601/15930/15977/16173/16362/58185 8
GO:0022409 "positive regulation of cell-cell adhesion" 25/733 285/22215 9.68039407985473e-6 2.364436254004518e-4 1.8983762285020383e-4 12010/20296/20304/18106/60533/16423/16149/74256/63953/14961/16161/16168/16173/16186/16194/16362/320404/16452/16818/80859/14726/18950/192656/12703/230979 25
GO:0030522 "intracellular receptor signaling pathway" 21/733 216/22215 1.0483907185801617e-5 2.547954557345318e-4 2.0457207737259404e-4 232174/13163/234311/80861/16592/71586/16145/15944/16452/18035/246727/231655/18712/19411/192656/71956/56736/20377/20848/21929/22337 21
GO:0043433 "negative regulation of DNA-binding transcription factor activity" 18/733 167/22215 1.0899538827955551e-5 2.6358538205229143e-4 2.1162939902533812e-4 16365/383619/74256/13198/15368/15460/108960/16600/18035/18036/434341/671535/67245/18712/24105/20684/21929/20821 18
GO:0071347 "cellular response to interleukin-1" 12/733 80/22215 1.1736029772957199e-5 2.824162829600784e-4 2.2674849330587773e-4 16365/20296/20304/20306/20307/16423/12608/13653/108960/16362/69922/58203 12
GO:0030183 "B cell differentiation" 18/733 168/22215 1.1838781372718204e-5 2.834923872829825e-4 2.27612483977028e-4 11920/320940/12018/56708/74256/14961/15242/15967/15977/16186/15900/224860/18950/19255/20377/74748/20442/21929 18
GO:0002285 "lymphocyte activation involved in immune response" 21/733 218/22215 1.2076519905205893e-5 2.87774632863077e-4 2.3105064527238593e-4 18106/16149/56708/14190/14991/15967/15977/16173/16194/16362/15900/16854/80859/235587/224860/192656/20442/20848/74732/21929/70450 21
GO:1903555 "regulation of tumor necrosis factor superfamily cytokine production" 19/733 185/22215 1.2577256329478077e-5 2.982519280072835e-4 2.3946273420355295e-4 11600/20296/60533/16423/93695/71586/16173/16452/107607/246730/23960/246727/192656/20848/24088/142980/21929/20128/22695 19
GO:0007162 "negative regulation of cell adhesion" 26/733 308/22215 1.2779804405678312e-5 3.0159103633690124e-4 2.4214366242337855e-4 11352/11600/60533/16149/386463/12608/74256/14190/14369/93695/14961/15930/15977/16362/16452/16600/16854/18128/67245/19255/66214/12703/21929/230979/21960/72828 26
GO:1903039 "positive regulation of leukocyte cell-cell adhesion" 22/733 237/22215 1.3577057440977455e-5 3.1886502691910994e-4 2.5601273292045546e-4 12010/20296/20304/18106/60533/16423/16149/74256/63953/14961/16161/16168/16173/16186/16362/320404/16818/80859/18950/192656/12703/230979 22
GO:0006471 "protein ADP-ribosylation" 8/733 35/22215 1.4439797289565518e-5 3.375043529163998e-4 2.709780141068805e-4 18519/671535/101187/243771/547253/235587/80285/22375 8
GO:0050830 "defense response to Gram-positive bacterium" 16/733 139/22215 1.4568420916192199e-5 3.3888921988380424e-4 2.7208990643474756e-4 12010/626578/634650/14469/55932/17472/100702/229900/76074/236573/69146/17476/107607/192656/24088/230979 16
GO:0008625 "extrinsic apoptotic signaling pathway via death domain receptors" 12/733 82/22215 1.5196757386747892e-5 3.5183014139461354e-4 2.8248001009240537e-4 11910/69635/14102/15368/16173/414801/16854/20377/20684/21929/79202/79201 12
GO:1901652 "response to peptide" 31/733 408/22215 1.618857829981141e-5 3.7138442591898595e-4 2.9817990001058915e-4 269275/12097/13653/13654/14158/14600/16173/16362/27056/16452/18519/64898/18035/18053/107607/18128/237542/18718/19255/192656/238393/20715/628900/12703/20846/20847/20848/20912/21929/434246/22278 31
GO:0052126 "movement in host environment" 15/733 125/22215 1.6243241848654456e-5 3.7138442591898595e-4 2.9817990001058915e-4 16149/12265/17069/18711/76681/319236/74735/20821/217069/22670/20128/209387/94094/667823/384309 15
GO:0034142 "toll-like receptor 4 signaling pathway" 9/733 46/22215 1.626945079767922e-5 3.7138442591898595e-4 2.9817990001058915e-4 16365/70110/18035/64685/246730/23960/67245/18754/192656 9
GO:0051235 "maintenance of location" 27/733 332/22215 1.7146573770075666e-5 3.895861063573006e-4 3.1279380106390175e-4 11307/269275/12266/15945/17329/12766/13198/71111/14873/15114/15275/15277/15558/16438/16818/16819/18035/18036/237542/11520/66853/18754/19255/24105/20684/69863/72828 27
GO:0032722 "positive regulation of chemokine production" 12/733 83/22215 1.723906589039926e-5 3.898742447898166e-4 3.13025143799355e-4 20304/16149/13653/16173/17082/16194/246730/23960/246727/192656/24088/142980 12
GO:0032757 "positive regulation of interleukin-8 production" 10/733 58/22215 1.7917117664245665e-5 4.025511502034104e-4 3.2320327224218224e-4 18106/16149/13198/16173/107607/18126/101540/20848/24088/142980 10
GO:0070555 "response to interleukin-1" 13/733 97/22215 1.7964411616037556e-5 4.025511502034104e-4 3.2320327224218224e-4 16365/20296/20304/20306/20307/16423/12608/13653/108960/16362/192656/69922/58203 13
GO:0071706 "tumor necrosis factor superfamily cytokine production" 19/733 190/22215 1.837621449535978e-5 4.0989866579832203e-4 3.2910250040716434e-4 11600/20296/60533/16423/93695/71586/16173/16452/107607/246730/23960/246727/192656/20848/24088/142980/21929/20128/22695 19
GO:0062207 "regulation of pattern recognition receptor signaling pathway" 13/733 98/22215 2.009585445515874e-5 4.4621931369750203e-4 3.5826389330105964e-4 16365/234311/80861/70110/16362/54123/231655/67245/58185/24088/142980/21929/20128 13
GO:0031664 "regulation of lipopolysaccharide-mediated signaling pathway" 7/733 27/22215 2.0632845856130454e-5 4.56069918584603e-4 3.66172820480791e-4 16365/21929/76681/319236/20128/209387/667823 7
GO:1903038 "negative regulation of leukocyte cell-cell adhesion" 16/733 144/22215 2.2739933390262573e-5 5.003809667181651e-4 4.0174960555769727e-4 60533/16149/12608/74256/14190/93695/14961/15930/15977/16362/16600/16854/67245/19255/12703/230979 16
GO:0035457 "cellular response to interferon-alpha" 6/733 19/22215 2.3740890712148572e-5 5.177421925394901e-4 4.156887161347067e-4 15951/15957/15958/15959/246730/23960 6
GO:0060544 "regulation of necroptotic process" 6/733 19/22215 2.3740890712148572e-5 5.177421925394901e-4 4.156887161347067e-4 11796/74256/67245/24105/268749/58203 6
GO:0050868 "negative regulation of T cell activation" 15/733 130/22215 2.6021375835013597e-5 5.649529820179619e-4 4.5359366718718437e-4 60533/16149/12608/74256/14190/93695/14961/15930/15977/16362/16854/67245/19255/12703/230979 15
GO:0001960 "negative regulation of cytokine-mediated signaling pathway" 10/733 61/22215 2.8326244203067618e-5 6.09575783841345e-4 4.894207553936005e-4 13601/100038882/434341/246730/23960/246727/547253/19255/56045/20847 10
GO:0070231 "T cell apoptotic process" 10/733 61/22215 2.8326244203067618e-5 6.09575783841345e-4 4.894207553936005e-4 12018/20304/60533/14102/15930/16854/18950/20723/20442/79201 10
GO:0051701 "biological process involved in interaction with host" 16/733 148/22215 3.197045250671638e-5 6.849809670846908e-4 5.49962631763736e-4 16149/12265/15944/17069/18711/76681/319236/74735/20821/217069/22670/20128/209387/94094/667823/384309 16
GO:0032495 "response to muramyl dipeptide" 6/733 20/22215 3.2971157489260246e-5 7.033367001529969e-4 5.647002197425128e-4 27056/18035/107607/18128/192656/21929 6
GO:0032680 "regulation of tumor necrosis factor production" 18/733 182/22215 3.510135640067231e-5 7.426349124509951e-4 5.962522617663971e-4 11600/20296/16423/93695/71586/16173/16452/107607/246730/23960/246727/192656/20848/24088/142980/21929/20128/22695 18
GO:0032649 "regulation of interferon-gamma production" 14/733 118/22215 3.5117433935758416e-5 7.426349124509951e-4 5.962522617663971e-4 11352/18106/60533/16423/13198/14991/110558/16161/16173/17082/15900/100038882/192656/142980 14
GO:0045637 "regulation of myeloid cell differentiation" 20/733 217/22215 3.660641081335997e-5 7.707858483761355e-4 6.188542953293069e-4 12010/20304/16149/12608/56492/93694/14102/15977/100038882/320404/17311/18035/19255/19411/223870/20377/20846/20848/72828/22695 20
GO:0032677 "regulation of interleukin-8 production" 11/733 76/22215 3.805979479871761e-5 7.979489167027277e-4 6.406631823809433e-4 18106/16149/13198/16173/16600/107607/18126/101540/20848/24088/142980 11
GO:0002573 "myeloid leukocyte differentiation" 21/733 237/22215 4.2229602584253334e-5 8.815880710430664e-4 7.078160109263514e-4 74481/20304/16149/12606/12608/56492/93694/15242/15951/102639543/226691/15977/16168/16477/17311/19255/20377/71982/24088/72828/24108 21
GO:0032637 "interleukin-8 production" 11/733 77/22215 4.3097256693427105e-5 8.958727614782612e-4 7.192850098083288e-4 18106/16149/13198/16173/16600/107607/18126/101540/20848/24088/142980 11
GO:0048008 "platelet-derived growth factor receptor signaling pathway" 10/733 64/22215 4.352965956452565e-5 9.010270634436772e-4 7.234233342436333e-4 11352/71371/215418/14158/93692/29816/16452/71602/19255/56338 10
GO:0002577 "regulation of antigen processing and presentation" 6/733 21/22215 4.487506180230581e-5 9.249564426340249e-4 7.426359328243014e-4 16149/14190/14961/107607/21355/213233 6
GO:0072676 "lymphocyte migration" 13/733 106/22215 4.6747952979279004e-5 9.595115558982267e-4 7.703798000919663e-4 54725/20296/20304/20306/20307/15945/12766/13601/16421/380916/17123/216892/230979 13
GO:0006919 "activation of cysteine-type endopeptidase activity involved in apoptotic process" 11/733 78/22215 4.8697767912171004e-5 9.953497751085997e-4 7.991538570391946e-4 12018/12122/13063/29816/16452/16818/18053/107607/223870/20846/22436 11
GO:0042092 "type 2 immune response" 8/733 41/22215 4.9220473822745e-5 0.0010018417276004556 8.043661643138065e-4 16149/56708/13601/15930/15977/16173/16362/58185 8
GO:0070663 "regulation of leukocyte proliferation" 22/733 258/22215 5.0039977974971215e-5 0.0010142958191192298 8.143653982736089e-4 11920/20304/18106/60533/16149/12608/56708/14165/93695/14961/15242/15930/16161/16168/16173/16362/17311/16854/67245/18950/192656/230979 22
GO:0032640 "tumor necrosis factor production" 18/733 187/22215 5.0250282716423834e-5 0.0010143497151641752 8.144086707324716e-4 11600/20296/16423/93695/71586/16173/16452/107607/246730/23960/246727/192656/20848/24088/142980/21929/20128/22695 18
GO:0036230 "granulocyte activation" 8/733 42/22215 5.905852652279669e-5 0.0011872465105508716 9.532253403679468e-4 20304/246256/14824/16168/16173/16174/85305/74732 8
GO:0062098 "regulation of programmed necrotic cell death" 6/733 22/22215 5.99871511948532e-5 0.0012009722687985978 9.642455796032056e-4 11796/74256/67245/24105/268749/58203 6
GO:0042267 "natural killer cell mediated cytotoxicity" 11/733 80/22215 6.179554386619675e-5 0.0012321274766790658 9.89259705458428e-4 54725/93694/14991/16173/16174/75234/20723/74732/21354/21355/70450 11
GO:0032642 "regulation of chemokine production" 13/733 109/22215 6.274904768870626e-5 0.0012460532437371143 0.0010004405292602463 20304/16149/13653/16173/17082/16194/16600/246730/23960/246727/192656/24088/142980 13
GO:2001235 "positive regulation of apoptotic signaling pathway" 16/733 157/22215 6.569974769306314e-5 0.001299365455387099 0.0010432442356886993 11910/12122/13036/74256/13163/13198/14102/15977/16452/16818/18053/72287/19255/24105/20377/22035 16
GO:0002367 "cytokine production involved in immune response" 13/733 110/22215 6.904691025276589e-5 0.0013600570830030701 0.0010919727826901769 11600/12010/69550/16149/15275/15368/15977/16173/16174/58185/24088/142980/230979 13
GO:0045765 "regulation of angiogenesis" 24/733 302/22215 7.13605770590554e-5 0.0013999856182067697 0.001124030903073517 12266/20296/20304/13036/15945/12766/13601/80898/14824/15242/15277/15368/240185/16600/16854/18053/101540/18811/66214/20684/20846/20848/142980/22375 24
GO:0042531 "positive regulation of tyrosine phosphorylation of STAT protein" 9/733 55/22215 7.205632276458421e-5 0.0014079805468199754 0.001130449931035119 20304/56708/16168/16173/16194/16452/16818/547253/80285 9
GO:0002718 "regulation of cytokine production involved in immune response" 12/733 96/22215 7.526135716464577e-5 0.001458935435513074 0.0011713609724121562 11600/12010/69550/16149/15275/15368/15977/16173/58185/24088/142980/230979 12
GO:1901222 "regulation of NIK/NF-kappaB signaling" 12/733 96/22215 7.526135716464577e-5 0.001458935435513074 0.0011713609724121562 11796/74256/93692/70110/16173/64685/107607/24105/69068/24088/142980/72565 12
GO:1901214 "regulation of neuron death" 28/733 383/22215 8.04280585201987e-5 0.0015529291141152992 0.0012468273186863339 11600/11920/20296/20304/12608/56708/13163/13198/13653/14102/69754/14630/14573/14600/93695/14824/15368/16173/109700/16438/16452/16819/211329/18053/71648/20848/20910/21418 28
GO:0002230 "positive regulation of defense response to virus by host" 7/733 33/22215 8.354672952715199e-5 0.0016028986365022521 0.0012869472218084129 383619/20304/209200/16161/80285/20846/72512 7
GO:0062208 "positive regulation of pattern recognition receptor signaling pathway" 8/733 44/22215 8.367229320533762e-5 0.0016028986365022521 0.0012869472218084129 234311/80861/70110/231655/67245/58185/24088/142980 8
GO:0002228 "natural killer cell mediated immunity" 11/733 83/22215 8.705695200630713e-5 0.001661223478714103 0.001333775506478209 54725/93694/14991/16173/16174/75234/20723/74732/21354/21355/70450 11
GO:1901342 "regulation of vasculature development" 24/733 306/22215 8.758874499085097e-5 0.0016648677793008053 0.0013367014697354524 12266/20296/20304/13036/15945/12766/13601/80898/14824/15242/15277/15368/240185/16600/16854/18053/101540/18811/66214/20684/20846/20848/142980/22375 24
GO:0060700 "regulation of ribonuclease activity" 5/733 15/22215 8.79529155538591e-5 0.0016653100483744253 0.0013370565620305142 246730/23960/246727/231655/23962 5
GO:0001818 "negative regulation of cytokine production" 23/733 287/22215 8.834633000415246e-5 0.001666300471313841 0.0013378517601929367 16365/11600/69550/60533/13198/80861/17472/93695/15368/15930/15977/17082/16600/260315/64685/246730/23960/246727/66214/24088/21929/20128/22695 23
GO:0032602 "chemokine production" 13/733 113/22215 9.134112509627945e-5 0.0017161592157512505 0.001377882721088005 20304/16149/13653/16173/17082/16194/16600/246730/23960/246727/192656/24088/142980 13
GO:0070997 "neuron death" 30/733 427/22215 9.302357179743031e-5 0.0017410733648676132 0.0013978859790975007 11600/11920/12369/20296/20304/12608/56708/13163/13198/13653/14102/69754/14630/14573/14600/93695/14824/15368/16173/109700/16438/16452/16819/211329/18053/71648/20848/20910/21418/79201 30
GO:0034121 "regulation of toll-like receptor signaling pathway" 10/733 70/22215 9.54403051951696e-5 0.0017794881331236775 0.0014287287149746964 16365/70110/16362/54123/67245/58185/24088/142980/21929/20128 10
GO:0050691 "regulation of defense response to virus by host" 8/733 45/22215 9.884951718942004e-5 0.001836045214716034 0.0014741376868031982 383619/20304/209200/16161/16168/80285/20846/72512 8
GO:1901215 "negative regulation of neuron death" 21/733 254/22215 1.1419058191445772e-4 0.002112958305500477 0.0016964677360975658 11600/20296/20304/12608/56708/69754/14630/14573/14600/93695/14824/15368/16438/16452/16819/211329/18053/71648/20848/20910/21418 21
GO:0046635 "positive regulation of alpha-beta T cell activation" 10/733 72/22215 1.2159156294514434e-4 0.002232987913485076 0.0017928380036945303 18106/14961/16173/16186/16362/320404/80859/18950/192656/12703 10
GO:0098586 "cellular response to virus" 10/733 72/22215 1.2159156294514434e-4 0.002232987913485076 0.0017928380036945303 234311/80861/71586/15977/16145/15944/246727/231655/71956/142980 10
GO:0070431 "nucleotide-binding oligomerization domain containing 2 signaling pathway" 5/733 16/22215 1.2446449550493677e-4 0.002277187492665229 0.0018283252917460848 16145/15944/18035/192656/21929 5
GO:0045444 "fat cell differentiation" 21/733 256/22215 1.2747801270191216e-4 0.0023236197464508988 0.0018656051662502935 71371/11861/12606/12608/12609/231991/13198/63953/13654/14165/15558/81703/16600/237542/18712/16913/19225/24014/20377/12703/22695 21
GO:0050670 "regulation of lymphocyte proliferation" 20/733 238/22215 1.3227342610276665e-4 0.0024000108615337044 0.0019269386349349963 11920/20304/18106/60533/16149/12608/56708/14165/93695/14961/15930/16161/16168/16173/16362/16854/67245/18950/192656/230979 20
GO:0070661 "leukocyte proliferation" 26/733 354/22215 1.3265157269480045e-4 0.0024000108615337044 0.0019269386349349963 11920/20304/18106/60533/16149/12608/56708/14165/93695/14961/15242/15930/15967/15977/16161/16168/16173/16362/17311/16854/67245/224860/18950/19171/192656/230979 26
GO:0045582 "positive regulation of T cell differentiation" 12/733 102/22215 1.3599220824020035e-4 0.0024513724621895894 0.0019681762202485398 16149/74256/63953/16173/16186/16362/320404/16818/80859/18950/192656/12703 12
GO:0032635 "interleukin-6 production" 16/733 167/22215 1.3669838759450595e-4 0.002455042733085153 0.001971123034741212 16423/16149/12608/71586/171095/16173/16174/16194/107607/18126/192656/20848/24088/142980/21929/20128 16
GO:0045620 "negative regulation of lymphocyte differentiation" 9/733 60/22215 1.44666287027326e-4 0.0025886256854523353 0.0020783751126424396 16149/74256/69754/14190/15977/16362/19255/20377/12703 9
GO:0042119 "neutrophil activation" 7/733 36/22215 1.498044170851639e-4 0.002670783129419801 0.002144338294503729 20304/246256/14824/16168/16173/16174/74732 7
GO:1902107 "positive regulation of leukocyte differentiation" 17/733 186/22215 1.5221594881238728e-4 0.002694111992567072 0.002163068746281293 320940/20304/16149/74256/63953/16168/16169/16173/16186/16362/320404/17311/16818/80859/18950/192656/12703 17
GO:1903708 "positive regulation of hemopoiesis" 17/733 186/22215 1.5221594881238728e-4 0.002694111992567072 0.002163068746281293 320940/20304/16149/74256/63953/16168/16169/16173/16186/16362/320404/17311/16818/80859/18950/192656/12703 17
GO:0001659 "temperature homeostasis" 17/733 187/22215 1.6241251542198403e-4 0.002864206273777588 0.00229963531241616 11363/14081/20304/12608/13198/13424/13653/16592/15558/16168/16173/16452/16819/18128/224860/19225/20848 17
GO:0010888 "negative regulation of lipid storage" 6/733 26/22215 1.6538075079396893e-4 0.0028786244448340127 0.002311211481215651 11307/18035/237542/66853/19255/69863 6
GO:0072567 "chemokine (C-X-C motif) ligand 2 production" 6/733 26/22215 1.6538075079396893e-4 0.0028786244448340127 0.002311211481215651 20304/16149/16600/246730/23960/246727 6
GO:2000341 "regulation of chemokine (C-X-C motif) ligand 2 production" 6/733 26/22215 1.6538075079396893e-4 0.0028786244448340127 0.002311211481215651 20304/16149/16600/246730/23960/246727 6
GO:0032944 "regulation of mononuclear cell proliferation" 20/733 242/22215 1.6558719938553892e-4 0.0028786244448340127 0.002311211481215651 11920/20304/18106/60533/16149/12608/56708/14165/93695/14961/15930/16161/16168/16173/16362/16854/67245/18950/192656/230979 20
GO:0070673 "response to interleukin-18" 4/733 10/22215 2.106029193706199e-4 0.003635318943906283 0.0029187520088336614 12737/16173/16174/192656 4
GO:2000342 "negative regulation of chemokine (C-X-C motif) ligand 2 production" 4/733 10/22215 2.106029193706199e-4 0.003635318943906283 0.0029187520088336614 16600/246730/23960/246727 4
GO:0042088 "T-helper 1 type immune response" 8/733 50/22215 2.129542707346021e-4 0.003662963424431448 0.0029409474157046974 14961/16161/16173/16068/16174/17082/16362/192656 8
GO:0071887 "leukocyte apoptotic process" 14/733 140/22215 2.253390533143405e-4 0.0038623904401422927 0.0031010648666638333 12018/20304/60533/16149/14102/15930/16173/320404/17311/16854/18950/20723/20442/79201 14
GO:0046651 "lymphocyte proliferation" 24/733 326/22215 2.2894278672211613e-4 0.003879533584734734 0.0031148288825559698 11920/20304/18106/60533/16149/12608/56708/14165/93695/14961/15930/15967/15977/16161/16168/16173/16362/16854/67245/224860/18950/19171/192656/230979 24
GO:0002830 "positive regulation of type 2 immune response" 5/733 18/22215 2.3110425243762692e-4 0.003879533584734734 0.0031148288825559698 16149/56708/15930/16173/58185 5
GO:0044406 "adhesion of symbiont to host" 5/733 18/22215 2.3110425243762692e-4 0.003879533584734734 0.0031148288825559698 14469/55932/100702/229900/236573 5
GO:0070102 "interleukin-6-mediated signaling pathway" 5/733 18/22215 2.3110425243762692e-4 0.003879533584734734 0.0031148288825559698 12606/14158/16194/19255/20848 5
GO:0070423 "nucleotide-binding oligomerization domain containing signaling pathway" 5/733 18/22215 2.3110425243762692e-4 0.003879533584734734 0.0031148288825559698 16145/15944/18035/192656/21929 5
GO:0097202 "activation of cysteine-type endopeptidase activity" 5/733 18/22215 2.3110425243762692e-4 0.003879533584734734 0.0031148288825559698 12018/15951/102639543/226691/192656 5
GO:0002286 "T cell activation involved in immune response" 13/733 124/22215 2.3447465895143273e-4 0.003900005115307902 0.003131265217828421 16149/14190/14991/15967/15977/16173/16194/16362/16854/80859/192656/20848/74732 13
GO:1902106 "negative regulation of leukocyte differentiation" 12/733 108/22215 2.3458471597034793e-4 0.003900005115307902 0.003131265217828421 16149/56492/93694/74256/69754/14190/15977/16362/19255/20377/12703/72828 12
GO:0002700 "regulation of production of molecular mediator of immune response" 16/733 175/22215 2.3471883396121253e-4 0.003900005115307902 0.003131265217828421 11600/12010/69550/18106/16149/56708/15275/15368/15977/16173/235587/58185/24088/142980/21929/230979 16
GO:0032760 "positive regulation of tumor necrosis factor production" 12/733 109/22215 2.558427367886947e-4 0.004222269490583695 0.0033900072449312823 20296/71586/16173/16452/107607/246730/23960/246727/192656/20848/24088/142980 12
GO:0046634 "regulation of alpha-beta T cell activation" 12/733 109/22215 2.558427367886947e-4 0.004222269490583695 0.0033900072449312823 18106/60533/14961/16173/16186/16362/320404/80859/18950/192656/12703/230979 12
GO:0070371 "ERK1 and ERK2 cascade" 25/733 349/22215 2.5977485992644754e-4 0.004272727914951839 0.0034305196813253364 11352/11600/11910/12266/20296/20304/20306/20307/14219/16149/56708/13036/63953/14165/93695/15558/85305/16600/107607/18128/211323/101540/19255/192656/24088 25
GO:0016239 "positive regulation of macroautophagy" 9/733 65/22215 2.7020230357822515e-4 0.004414509207289732 0.003544354103617205 15368/16145/15944/107607/71648/18718/192656/72512/24088 9
GO:0043331 "response to dsRNA" 9/733 65/22215 2.7020230357822515e-4 0.004414509207289732 0.003544354103617205 71586/15967/15977/18035/67245/192656/20846/72512/142980 9
GO:0032943 "mononuclear cell proliferation" 24/733 330/22215 2.7414673476337613e-4 0.004464022664396976 0.0035841078376432963 11920/20304/18106/60533/16149/12608/56708/14165/93695/14961/15930/15967/15977/16161/16168/16173/16362/16854/67245/224860/18950/19171/192656/230979 24
GO:0050900 "leukocyte migration" 26/733 371/22215 2.775883782239321e-4 0.004505047267853516 0.003617045977486872 54725/20296/20304/20306/20307/16423/16149/15945/56066/17329/12766/13601/14158/171095/109700/16421/17311/16854/380916/17123/18711/69453/74748/216892/24088/230979 26
GO:1903707 "negative regulation of hemopoiesis" 12/733 110/22215 2.787156951400338e-4 0.004508364803837964 0.003619709585541185 16149/56492/93694/74256/69754/14190/15977/16362/19255/20377/12703/72828 12
GO:0046638 "positive regulation of alpha-beta T cell differentiation" 8/733 52/22215 2.816907102245729e-4 0.0045414492390991375 0.003646272663876181 16173/16186/16362/320404/80859/18950/192656/12703 8
GO:0046425 "regulation of receptor signaling pathway via JAK-STAT" 13/733 127/22215 2.9706761363739744e-4 0.004773602936245679 0.003832665957108528 219103/14600/15967/15977/16194/16362/16452/18128/547253/18811/18812/19255/12703 13
GO:0048730 "epidermis morphogenesis" 7/733 40/22215 2.983995821816838e-4 0.004779285111336149 0.003837228104258685 14165/14313/98376/16600/18053/18128/21418 7
GO:1903557 "positive regulation of tumor necrosis factor superfamily cytokine production" 12/733 111/22215 3.0330115048623465e-4 0.004808771874275126 0.003860902656585491 20296/71586/16173/16452/107607/246730/23960/246727/192656/20848/24088/142980 12
GO:0045766 "positive regulation of angiogenesis" 16/733 179/22215 3.0334034284877593e-4 0.004808771874275126 0.003860902656585491 12266/20304/13036/12766/13601/80898/14824/15277/15368/240185/16600/16854/101540/18811/20848/142980 16
GO:1904018 "positive regulation of vasculature development" 16/733 179/22215 3.0334034284877593e-4 0.004808771874275126 0.003860902656585491 12266/20304/13036/12766/13601/80898/14824/15277/15368/240185/16600/16854/101540/18811/20848/142980 16
GO:0035872 "nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway" 5/733 19/22215 3.0516259591101106e-4 0.004808771874275126 0.003860902656585491 16145/15944/18035/192656/21929 5
GO:0048245 "eosinophil chemotaxis" 5/733 19/22215 3.0516259591101106e-4 0.004808771874275126 0.003860902656585491 20296/20304/20306/20307/16854 5
GO:0032647 "regulation of interferon-alpha production" 6/733 29/22215 3.136367547925538e-4 0.004926416550358924 0.003955358092256069 17472/71586/54123/64685/20846/142980 6
GO:0002679 "respiratory burst involved in defense response" 4/733 11/22215 3.2231517889713744e-4 0.005024776935171632 0.004034330412206971 217370/63953/14824/74748 4
GO:0042270 "protection from natural killer cell mediated cytotoxicity" 4/733 11/22215 3.2231517889713744e-4 0.005024776935171632 0.004034330412206971 93694/20723/21354/21355 4
GO:0071674 "mononuclear cell migration" 16/733 180/22215 3.229846382075522e-4 0.005024776935171632 0.004034330412206971 54725/20296/20304/20306/20307/16423/15945/12766/13601/16421/16854/380916/17123/74748/216892/230979 16
GO:0051209 "release of sequestered calcium ion into cytosol" 12/733 113/22215 3.58020818362993e-4 0.0055521641196927644 0.004457762971497116 15945/17329/12766/13198/71111/14873/15114/15558/16438/16818/18754/72828 12
