ID Description GeneRatio BgRatio pvalue p.adjust qvalue geneID Count
GO:0048799 "animal organ maturation" 5/436 32/22215 3.7012523357940583e-4 0.00575402382356907 0.004285660599340489 239337/16000/237928/235611/76566 5
GO:1900047 "negative regulation of hemostasis" 6/436 49/22215 3.7810588612066914e-4 0.005855570849424309 0.004361293947590699 56745/18792/20720/21824/21825/216350 6
GO:0010876 "lipid localization" 20/436 432/22215 3.8208589530765673e-4 0.005894622858143315 0.004390380315708711 216739/56745/12389/244595/13167/26903/18605/14419/69573/16009/16323/384783/99031/100102/71795/20750/56018/20897/21825/21934 20
GO:0055017 "cardiac muscle tissue growth" 9/436 113/22215 3.9265917492911905e-4 0.00603470868845437 0.0044947177918642405 22402/68861/14609/16000/16526/17967/21385/21808/21813 9
GO:0006936 "muscle contraction" 16/436 308/22215 4.208575457058195e-4 0.006443584089935312 0.004799252714189169 11475/11931/12389/12671/11435/12767/13617/16398/16480/16511/107589/114249/238871/20698/21385/277328 16
GO:0050819 "negative regulation of coagulation" 6/436 50/22215 4.226388151621786e-4 0.006446438078813306 0.004801378396678573 56745/18792/20720/21824/21825/216350 6
GO:0050654 "chondroitin sulfate proteoglycan metabolic process" 5/436 33/22215 4.292510111572222e-4 0.006500137909011724 0.004841374624280198 12111/58250/234356/13179/16000 5
GO:0034614 "cellular response to reactive oxygen species" 10/436 139/22215 4.293757599470882e-4 0.006500137909011724 0.004841374624280198 11826/13617/13649/23876/56349/18596/209027/20698/277328/22227 10
GO:0050818 "regulation of coagulation" 7/436 70/22215 4.4182596700340836e-4 0.006663658800849913 0.004963166793518255 56745/12389/18792/20720/21824/21825/216350 7
GO:1904659 "glucose transmembrane transport" 9/436 115/22215 4.4691508735032265e-4 0.006671006681971146 0.0049686395766654025 11636/13617/18605/16000/16367/384783/13603/18751/20661 9
GO:0003214 "cardiac left ventricle morphogenesis" 4/436 19/22215 4.4891484846515384e-4 0.006671006681971146 0.0049686395766654025 12876/13617/21808/21813 4
GO:0050966 "detection of mechanical stimulus involved in sensory perception of pain" 4/436 19/22215 4.4891484846515384e-4 0.006671006681971146 0.0049686395766654025 20315/12767/16398/277328 4
GO:0070875 "positive regulation of glycogen metabolic process" 4/436 19/22215 4.4891484846515384e-4 0.006671006681971146 0.0049686395766654025 77781/16000/16367/384783 4
GO:0034763 "negative regulation of transmembrane transport" 10/436 140/22215 4.5448099146741706e-4 0.00672898229857619 0.0050118204572848 12389/26903/18605/68312/384783/16511/100102/18751/21808/21825 10
GO:0008645 "hexose transmembrane transport" 9/436 116/22215 4.762690708784894e-4 0.007008104827894554 0.005219714004994512 11636/13617/18605/16000/16367/384783/13603/18751/20661 9
GO:0030178 "negative regulation of Wnt signaling pathway" 11/436 167/22215 4.78569494352144e-4 0.007008104827894554 0.005219714004994512 140577/494504/12006/83675/12389/319478/56811/20378/207181/329278/666048 11
GO:0061035 "regulation of cartilage development" 7/436 71/22215 4.8200226178987785e-4 0.007008104827894554 0.005219714004994512 239337/12006/16007/22402/20378/76566/21808 7
GO:1990868 "response to chemokine" 7/436 71/22215 4.8200226178987785e-4 0.007008104827894554 0.005219714004994512 20292/20315/12767/76088/19876/20496/20564 7
GO:1990869 "cellular response to chemokine" 7/436 71/22215 4.8200226178987785e-4 0.007008104827894554 0.005219714004994512 20292/20315/12767/76088/19876/20496/20564 7
GO:0010717 "regulation of epithelial to mesenchymal transition" 8/436 93/22215 4.904064052178157e-4 0.007104740823979968 0.005291689563942474 12006/12842/16449/208177/24063/21808/21813/22339 8
GO:0030857 "negative regulation of epithelial cell differentiation" 6/436 52/22215 5.239113827041157e-4 0.007525529579914595 0.005605097684459424 12389/20378/16449/24063/21808/22339 6
GO:0010959 "regulation of metal ion transport" 20/436 443/22215 5.249039189055856e-4 0.007525529579914595 0.005605097684459424 11931/12389/20315/12767/13167/26903/13617/14419/14609/68312/16000/16511/107589/74513/67149/100102/238871/18596/20720/21808 20
GO:0000271 "polysaccharide biosynthetic process" 7/436 72/22215 5.25036947435902e-4 0.007525529579914595 0.005605097684459424 97440/234356/18605/77781/16000/16367/384783 7
GO:0007596 "blood coagulation" 11/436 169/22215 5.290312007038505e-4 0.007555986265883264 0.005627782161104751 56745/12389/12628/74145/14268/14456/18792/20720/21824/21825/216350 11
GO:0015749 "monosaccharide transmembrane transport" 9/436 118/22215 5.397353806179472e-4 0.007681726790344164 0.005721435094764006 11636/13617/18605/16000/16367/384783/13603/18751/20661 9
GO:0050680 "negative regulation of epithelial cell proliferation" 11/436 170/22215 5.558828800130468e-4 0.007883784564956964 0.005871929960617963 12389/13642/14609/268857/56312/19242/19274/19876/20692/21808/21825 11
GO:0035025 "positive regulation of Rho protein signal transduction" 5/436 35/22215 5.685421997887864e-4 0.008035131369042919 0.005984654734618804 12825/56349/18596/244418/19876 5
GO:0034219 "carbohydrate transmembrane transport" 9/436 119/22215 5.739749200769879e-4 0.008072087319656815 0.006012179935471885 11636/13617/18605/16000/16367/384783/13603/18751/20661 9
GO:0090596 "sensory organ morphogenesis" 16/436 317/22215 5.753703804447727e-4 0.008072087319656815 0.006012179935471885 11826/12628/12814/12831/12832/13617/14221/20378/241226/16449/107587/19242/19274/20897/21385/22339 16
GO:0002042 "cell migration involved in sprouting angiogenesis" 6/436 53/22215 5.811423577486723e-4 0.008072087319656815 0.006012179935471885 13642/13655/20620/19876/21825/22339 6
GO:0010712 "regulation of collagen metabolic process" 6/436 53/22215 5.811423577486723e-4 0.008072087319656815 0.006012179935471885 114886/100952/14268/16398/76293/18596 6
GO:0110151 "positive regulation of biomineralization" 6/436 53/22215 5.811423577486723e-4 0.008072087319656815 0.006012179935471885 16007/70370/14119/107587/19242/231633 6
GO:0051146 "striated muscle cell differentiation" 16/436 318/22215 5.952116553187788e-4 0.008239196954789398 0.006136645040417114 23794/545261/68016/22402/20315/26903/13642/16000/17387/18596/226041/19221/20661/11790/231633/22339 16
GO:0048706 "embryonic skeletal system development" 10/436 145/22215 5.990202292074055e-4 0.008263616950362911 0.006154833323273503 58250/12814/12842/13617/269878/17387/107587/98711/21808/21813 10
GO:0016055 "Wnt signaling pathway" 20/436 448/22215 6.038345230791546e-4 0.008301697762877357 0.006183196333714221 140577/494504/12006/83675/12389/22402/12842/12876/319478/56811/13617/13649/20378/17986/207181/53614/20677/329278/666048/68151 20
GO:0007229 "integrin-mediated signaling pathway" 8/436 96/22215 6.06833918206719e-4 0.008314653211496806 0.0061928456951693715 12825/14268/23880/16398/241226/16419/223272/19242 8
GO:1904019 "epithelial cell apoptotic process" 9/436 120/22215 6.099728150463635e-4 0.008314686849183541 0.006192870748890577 12562/13617/14456/16000/56312/20254/20661/21813/21825 9
GO:0007599 hemostasis 11/436 172/22215 6.130075905632596e-4 0.008314686849183541 0.006192870748890577 56745/12389/12628/74145/14268/14456/18792/20720/21824/21825/216350 11
GO:0050817 coagulation 11/436 172/22215 6.130075905632596e-4 0.008314686849183541 0.006192870748890577 56745/12389/12628/74145/14268/14456/18792/20720/21824/21825/216350 11
GO:0019233 "sensory perception of pain" 10/436 146/22215 6.320578583248758e-4 0.008544407569729592 0.0063639692829049275 56318/11826/20315/12767/13617/77125/16398/17380/17967/277328 10
GO:0198738 "cell-cell signaling by wnt" 20/436 450/22215 6.381724656198261e-4 0.008598310353451124 0.006404116672535798 140577/494504/12006/83675/12389/22402/12842/12876/319478/56811/13617/13649/20378/17986/207181/53614/20677/329278/666048/68151 20
GO:0010594 "regulation of endothelial cell migration" 11/436 173/22215 6.433548623843418e-4 0.008639336723446876 0.0064346735667746725 13179/13197/16000/16480/20620/19274/64074/20692/21825/22339/22341 11
GO:0003203 "endocardial cushion morphogenesis" 5/436 36/22215 6.497113947186398e-4 0.008674398707201107 0.006460788120158121 19876/268902/21385/21808/21813 5
GO:0120162 "positive regulation of cold-induced thermogenesis" 8/436 97/22215 6.502579931424877e-4 0.008674398707201107 0.006460788120158121 12389/12767/13371/14609/16847/54635/22227/22339 8
GO:0044262 "cellular carbohydrate metabolic process" 15/436 290/22215 6.595857516532437e-4 0.008769886869021089 0.006531908759446942 97440/56745/234356/26903/18605/77781/110006/16000/16009/234515/16367/384783/16847/56312/108099 15
GO:0031290 "retinal ganglion cell axon guidance" 4/436 21/22215 6.719838222483859e-4 0.008828802331358037 0.006575789647564776 319504/19274/268902/22339 4
GO:0006029 "proteoglycan metabolic process" 7/436 75/22215 6.727538639431656e-4 0.008828802331358037 0.006575789647564776 239337/12111/58250/12814/234356/13179/16000 7
GO:0030512 "negative regulation of transforming growth factor beta receptor signaling pathway" 7/436 75/22215 6.727538639431656e-4 0.008828802331358037 0.006575789647564776 66695/12389/58250/100952/14119/20482/24063 7
GO:0034637 "cellular carbohydrate biosynthetic process" 7/436 75/22215 6.727538639431656e-4 0.008828802331358037 0.006575789647564776 97440/234356/18605/77781/16000/16367/384783 7
GO:0002690 "positive regulation of leukocyte chemotaxis" 8/436 98/22215 6.961538517089727e-4 0.009106323199377564 0.0067824902602202745 20315/26903/13617/14456/19242/21825/22339/22341 8
GO:0061572 "actin filament bundle organization" 11/436 175/22215 7.078107994209898e-4 0.009169700360090065 0.006829694270647044 11519/68178/50768/13717/14457/16419/17118/208177/76566/20410/118449 11
GO:0045687 "positive regulation of glial cell differentiation" 6/436 55/22215 7.100732836982163e-4 0.009169700360090065 0.006829694270647044 12767/18606/15902/77125/19242/20720 6
GO:0048713 "regulation of oligodendrocyte differentiation" 6/436 55/22215 7.100732836982163e-4 0.009169700360090065 0.006829694270647044 12767/18606/15902/77125/19242/94185 6
GO:0140353 "lipid export from cell" 6/436 55/22215 7.100732836982163e-4 0.009169700360090065 0.006829694270647044 56745/14419/16009/16323/20750/21934 6
GO:0042476 odontogenesis 9/436 123/22215 7.292000402637409e-4 0.009327299249196331 0.006947075666736505 494504/66695/12006/12842/13406/13617/15903/16323/107587 9
GO:0060419 "heart growth" 9/436 123/22215 7.292000402637409e-4 0.009327299249196331 0.006947075666736505 22402/68861/14609/16000/16526/17967/21385/21808/21813 9
GO:1905954 "positive regulation of lipid localization" 9/436 123/22215 7.292000402637409e-4 0.009327299249196331 0.006947075666736505 216739/56745/12389/244595/13167/14419/69573/20750/21934 9
GO:0048846 "axon extension involved in axon guidance" 5/436 37/22215 7.392522264852336e-4 0.009351175822077238 0.006964859202359672 20315/269878/108151/20564/22339 5
GO:0070873 "regulation of glycogen metabolic process" 5/436 37/22215 7.392522264852336e-4 0.009351175822077238 0.006964859202359672 18605/77781/16000/16367/384783 5
GO:1902284 "neuron projection extension involved in neuron projection guidance" 5/436 37/22215 7.392522264852336e-4 0.009351175822077238 0.006964859202359672 20315/269878/108151/20564/22339 5
GO:0072073 "kidney epithelium development" 10/436 149/22215 7.403206984326364e-4 0.009351175822077238 0.006964859202359672 11826/12931/13617/13642/16449/114249/268902/24063/21419/22339 10
GO:0001938 "positive regulation of endothelial cell proliferation" 8/436 99/22215 7.446236812876078e-4 0.009376227164375424 0.006983517719241051 12389/20315/26903/13655/16000/20254/22339/22341 8
GO:0002688 "regulation of leukocyte chemotaxis" 9/436 124/22215 7.729226892067284e-4 0.009702340092464583 0.007226410235800075 20315/26903/13617/14456/17965/19242/21825/22339/22341 9
GO:0010463 "mesenchymal cell proliferation" 6/436 56/22215 7.823048805984138e-4 0.009759494837588853 0.007268979722259464 14178/16367/384783/19242/21813/22339 6
GO:0061383 "trabecula morphogenesis" 6/436 56/22215 7.823048805984138e-4 0.009759494837588853 0.007268979722259464 11504/12842/14119/235611/21808/22339 6
GO:0034109 "homotypic cell-cell adhesion" 7/436 77/22215 7.882728225754261e-4 0.009803688457999607 0.007301895619646052 56745/12628/14268/16480/70417/17967/20720 7
GO:0032370 "positive regulation of lipid transport" 8/436 100/22215 7.957720495387278e-4 0.009866597006857478 0.007348750602779339 216739/56745/12389/244595/13167/14419/20750/21934 8
GO:0003180 "aortic valve morphogenesis" 4/436 22/22215 8.086731112266138e-4 0.009916254811854474 0.007385736285294876 100952/19876/268902/20564 4
GO:0060055 "angiogenesis involved in wound healing" 4/436 22/22215 8.086731112266138e-4 0.009916254811854474 0.007385736285294876 12767/20496/64074/22339 4
GO:0003149 "membranous septum morphogenesis" 3/436 10/22215 8.130568715887077e-4 0.009916254811854474 0.007385736285294876 15902/21808/21813 3
GO:0010692 "regulation of alkaline phosphatase activity" 3/436 10/22215 8.130568715887077e-4 0.009916254811854474 0.007385736285294876 16398/114249/21808 3
GO:0061043 "regulation of vascular wound healing" 3/436 10/22215 8.130568715887077e-4 0.009916254811854474 0.007385736285294876 12767/20496/64074 3
GO:0007369 gastrulation 11/436 178/22215 8.144969316020993e-4 0.009916254811854474 0.007385736285294876 12816/12831/12832/319520/14268/16323/269878/107587/208177/21813/68151 11
GO:0050772 "positive regulation of axonogenesis" 8/436 101/22215 8.497058930236429e-4 0.010214430173958278 0.007607820593640635 20315/14268/269878/235611/19876/268902/20482/22339 8
GO:0005977 "glycogen metabolic process" 7/436 78/22215 8.516236933755418e-4 0.010214430173958278 0.007607820593640635 18605/77781/16000/16367/384783/16847/108099 7
GO:0006073 "cellular glucan metabolic process" 7/436 78/22215 8.516236933755418e-4 0.010214430173958278 0.007607820593640635 18605/77781/16000/16367/384783/16847/108099 7
GO:0044042 "glucan metabolic process" 7/436 78/22215 8.516236933755418e-4 0.010214430173958278 0.007607820593640635 18605/77781/16000/16367/384783/16847/108099 7
GO:1904888 "cranial skeletal system development" 7/436 78/22215 8.516236933755418e-4 0.010214430173958278 0.007607820593640635 58250/13617/269878/17387/98711/21808/21813 7
GO:0071621 "granulocyte chemotaxis" 9/436 126/22215 8.667793127552345e-4 0.010365449651351059 0.007720301571099254 20292/26903/13617/238871/277360/20254/20750/21825/22339 9
GO:0032885 "regulation of polysaccharide biosynthetic process" 5/436 39/22215 9.455819746181135e-4 0.011241301004136514 0.008372645348011777 18605/77781/16000/16367/384783 5
GO:0060351 "cartilage development involved in endochondral bone morphogenesis" 5/436 39/22215 9.455819746181135e-4 0.011241301004136514 0.008372645348011777 12006/12842/373864/21813/21825 5
GO:0072006 "nephron development" 10/436 154/22215 9.544585281357045e-4 0.011313552406816767 0.008426458992029989 11826/12628/13617/16449/67703/114249/18596/74055/21419/22339 10
GO:0030728 ovulation 4/436 23/22215 9.638640642393313e-4 0.01139163318027888 0.008484614415895621 11504/16323/18791/18792 4
GO:1904951 "positive regulation of establishment of protein localization" 16/436 333/22215 9.709596945141168e-4 0.011442038149347113 0.008522156594477132 66259/12569/14456/14609/16000/384783/16480/16847/19245/20677/21808/277328/22341/68151/70546/66361 16
GO:0051145 "smooth muscle cell differentiation" 7/436 80/22215 9.90343928229547e-4 0.011636541156697176 0.008667024586097015 12628/13617/241226/114249/18596/21385/22339 7
GO:0008643 "carbohydrate transport" 10/436 155/22215 0.0010028460979003959 0.011681567515024208 0.008700560715896049 11636/11826/13617/18605/16000/16367/384783/13603/18751/20661 10
GO:0035637 "multicellular organismal signaling" 10/436 155/22215 0.0010028460979003959 0.011681567515024208 0.008700560715896049 239556/12389/11435/14609/16398/16480/16511/319504/238871/277328 10
GO:0097530 "granulocyte migration" 10/436 155/22215 0.0010028460979003959 0.011681567515024208 0.008700560715896049 20292/26903/13617/16177/238871/277360/20254/20750/21825/22339 10
GO:0036293 "response to decreased oxygen levels" 13/436 241/22215 0.0010125117106816691 0.011760265329239386 0.008759175718540754 11826/11931/12389/13617/112407/16526/18227/18791/18792/18751/21808/22339/22341 13
GO:0060443 "mammary gland morphogenesis" 6/436 59/22215 0.0010333858727253383 0.011968325780962229 0.008914141444712614 12389/20292/19876/20496/21385/21813 6
GO:0003208 "cardiac ventricle morphogenesis" 7/436 81/22215 0.0010660584483168155 0.012311452137418766 0.009169705750935614 12814/12876/13617/16449/20677/21808/21813 7
GO:0033689 "negative regulation of osteoblast proliferation" 3/436 11/22215 0.0011017184365131314 0.012650982728369536 0.009422591891230727 433938/235611/329278 3
GO:2000489 "regulation of hepatic stellate cell activation" 3/436 11/22215 0.0011017184365131314 0.012650982728369536 0.009422591891230727 11475/114886/18596 3
GO:0008360 "regulation of cell shape" 10/436 157/22215 0.0011056547298229327 0.012660216481428597 0.00942946929266017 106952/50768/74202/14268/14457/235611/244418/19242/74194/22339 10
GO:0050770 "regulation of axonogenesis" 11/436 185/22215 0.0011160660899975651 0.012743330892006096 0.009491373825135404 12569/20315/14268/269878/235611/19876/268902/108151/20482/338362/22339 11
GO:0051932 "synaptic transmission, GABAergic" 6/436 60/22215 0.0011294990551454786 0.012824256126118046 0.0095516478347607 232370/170571/13167/14395/14405/15551 6
GO:2001238 "positive regulation of extrinsic apoptotic signaling pathway" 6/436 60/22215 0.0011294990551454786 0.012824256126118046 0.0095516478347607 12389/16323/20482/21808/21825/107449 6
GO:0019932 "second-messenger-mediated signaling" 15/436 306/22215 0.00113487627174095 0.012849215379207059 0.009570237762580324 11826/11931/100072/12671/12767/13649/14419/16000/17967/18160/207728/238871/20698/21825/22339 15
GO:0003283 "atrial septum development" 4/436 24/22215 0.0011388594863820094 0.012858296212167828 0.009577001267428832 16007/20677/21808/22761 4
GO:0014015 "positive regulation of gliogenesis" 7/436 82/22215 0.00114624523566541 0.012895760593150766 0.009604905152845435 12767/18606/15902/16000/77125/19242/20720 7
GO:0048588 "developmental cell growth" 14/436 275/22215 0.0011485585882073913 0.012895760593150766 0.009604905152845435 22402/12569/20315/12767/13617/14268/16000/269878/50706/108151/20564/21813/329278/22339 14
GO:0050679 "positive regulation of epithelial cell proliferation" 12/436 215/22215 0.0011691075995263992 0.013090118884447936 0.00974966535834816 12389/20315/26903/13649/13655/14178/16000/107587/19242/20254/22339/22341 12
GO:0007162 "negative regulation of cell adhesion" 15/436 308/22215 0.001210782003034219 0.013519284133326833 0.010069312383477367 56745/12842/20315/50768/18606/16449/17387/208177/235611/50706/20720/24066/21825/94185/22339 15
GO:0048592 "eye morphogenesis" 11/436 187/22215 0.0012173986301101775 0.013555716977700654 0.010096447969015826 11826/12628/12831/12832/14221/16449/19242/19274/20897/21385/22339 11
GO:0070373 "negative regulation of ERK1 and ERK2 cascade" 7/436 83/22215 0.0012310856089793318 0.013609334283914493 0.01013638273184079 66259/12389/319520/100952/16000/24063/24066 7
GO:0035306 "positive regulation of dephosphorylation" 6/436 61/22215 0.0012323147817695954 0.013609334283914493 0.01013638273184079 100072/12562/50768/16398/114249/18596 6
GO:0051058 "negative regulation of small GTPase mediated signal transduction" 6/436 61/22215 0.0012323147817695954 0.013609334283914493 0.01013638273184079 106952/68178/50768/24063/24066/21808 6
GO:0006022 "aminoglycan metabolic process" 8/436 107/22215 0.0012380870259283392 0.013635824955864706 0.010156113277369998 97440/12111/58250/234356/13179/13617/16425/18596 8
GO:0031346 "positive regulation of cell projection organization" 19/436 441/22215 0.001242926339545193 0.013651924631634973 0.010168104493990995 216739/11504/11826/20315/18606/235180/14268/16398/17118/269878/74055/235611/19242/19876/268902/20720/20482/20698/22339 19
GO:0060828 "regulation of canonical Wnt signaling pathway" 13/436 247/22215 0.0012651301252432385 0.01385814624995439 0.01032170063670136 140577/12006/83675/12389/12842/56811/13649/20378/207181/53614/20677/329278/68151 13
GO:0003158 "endothelium development" 9/436 133/22215 0.0012708528959920647 0.013883209204324122 0.01034036780238209 239337/12562/12819/12767/13617/16449/207728/238871/22339 9
GO:0048704 "embryonic skeletal system morphogenesis" 8/436 108/22215 0.0013147090502511878 0.014312410515536222 0.010660041687136017 58250/12814/269878/17387/107587/98711/21808/21813 8
GO:0034103 "regulation of tissue remodeling" 7/436 84/22215 0.0013207642558869398 0.014312410515536222 0.010660041687136017 14609/234515/16847/20750/231633/21934/22339 7
GO:0055021 "regulation of cardiac muscle tissue growth" 7/436 84/22215 0.0013207642558869398 0.014312410515536222 0.010660041687136017 22402/14609/16000/16526/17967/21385/21813 7
GO:0030501 "positive regulation of bone mineralization" 5/436 42/22215 0.0013314442052162483 0.014312763664434975 0.010660304716342618 16007/14119/107587/19242/231633 5
GO:0007263 "nitric oxide mediated signal transduction" 4/436 25/22215 0.001334960886069269 0.014312763664434975 0.010660304716342618 13649/207728/21825/22339 4
GO:0007413 "axonal fasciculation" 4/436 25/22215 0.001334960886069269 0.014312763664434975 0.010660304716342618 12569/269878/17967/94185 4
GO:0106030 "neuron projection fasciculation" 4/436 25/22215 0.001334960886069269 0.014312763664434975 0.010660304716342618 12569/269878/17967/94185 4
GO:0050714 "positive regulation of protein secretion" 10/436 162/22215 0.0014008028778500082 0.01497895564092522 0.011156491870373219 66259/14609/16000/384783/16847/20677/21808/277328/22341/68151 10
GO:0034764 "positive regulation of transmembrane transport" 13/436 250/22215 0.0014099084838113507 0.015036543777217623 0.01119938415136915 216739/11636/11931/13167/13617/14419/68312/16000/16367/384783/16511/17992/13603 13
GO:0010649 "regulation of cell communication by electrical coupling" 3/436 12/22215 0.001447646899000703 0.015317771638117386 0.011408845773331525 12389/14609/238871 3
GO:0015911 "long-chain fatty acid import across plasma membrane" 3/436 12/22215 0.001447646899000703 0.015317771638117386 0.011408845773331525 216739/384783/21825 3
GO:0038063 "collagen-activated tyrosine kinase receptor signaling pathway" 3/436 12/22215 0.001447646899000703 0.015317771638117386 0.011408845773331525 12842/12830/94216 3
GO:0071900 "regulation of protein serine/threonine kinase activity" 16/436 347/22215 0.0014870660171003866 0.01569378809691844 0.011688906991636954 12389/68861/13649/13197/16000/17118/54635/18596/108099/19876/24063/24066/118449/21825/21934/22339 16
GO:0007416 "synapse assembly" 11/436 192/22215 0.0015042227200713716 0.015833511027417927 0.011792974175998143 11519/232370/13642/14395/14432/67703/16981/18164/73340/235611/21826 11
GO:0071248 "cellular response to metal ion" 10/436 164/22215 0.0015354900258209984 0.016120651128229805 0.012006839299652917 11513/11826/13649/14268/14282/15902/107589/18164/20496/171180 10
GO:0030204 "chondroitin sulfate metabolic process" 4/436 26/22215 0.0015534650369150383 0.016267113158576645 0.01211592584013365 12111/58250/234356/13179 4
GO:0006869 "lipid transport" 17/436 382/22215 0.0015674011175479312 0.01632876359064783 0.012161843763965934 216739/56745/12389/244595/13167/14419/16009/16323/384783/99031/100102/71795/20750/56018/20897/21825/21934 17
GO:0001942 "hair follicle development" 8/436 111/22215 0.0015674320319572878 0.01632876359064783 0.012161843763965934 494504/13167/13649/14178/14419/16323/16826/21808 8
GO:0046887 "positive regulation of hormone secretion" 10/436 165/22215 0.0016066700614107636 0.01665925273440429 0.01240799573436711 56745/66259/14419/14609/16367/384783/16847/20677/20750/277328 10
GO:0051222 "positive regulation of protein transport" 15/436 317/22215 0.0016073994474066484 0.01665925273440429 0.01240799573436711 66259/12569/14456/14609/16000/384783/16480/16847/20677/21808/277328/22341/68151/70546/66361 15
GO:0021537 "telencephalon development" 13/436 254/22215 0.001624127356053576 0.016789572309894 0.012505059195889692 11826/12569/12825/20315/12767/13167/13649/15902/16323/67703/13865/19876/268902 13
GO:0055123 "digestive system development" 9/436 138/22215 0.0016432824173284865 0.016802859616830514 0.012514955729090671 12825/13649/15902/16000/269878/54635/20897/21385/68151 9
GO:0005978 "glycogen biosynthetic process" 5/436 44/22215 0.001646198022826542 0.016802859616830514 0.012514955729090671 18605/77781/16000/16367/384783 5
GO:0009250 "glucan biosynthetic process" 5/436 44/22215 0.001646198022826542 0.016802859616830514 0.012514955729090671 18605/77781/16000/16367/384783 5
GO:0010464 "regulation of mesenchymal cell proliferation" 5/436 44/22215 0.001646198022826542 0.016802859616830514 0.012514955729090671 16367/384783/19242/21813/22339 5
GO:0045747 "positive regulation of Notch signaling pathway" 5/436 44/22215 0.001646198022826542 0.016802859616830514 0.012514955729090671 16449/53614/19876/268902/21808 5
GO:0051924 "regulation of calcium ion transport" 14/436 286/22215 0.0016610749059610549 0.01691200193928107 0.012596246138270229 11931/12389/20315/12767/13167/26903/13617/14609/68312/16000/107589/238871/18596/21808 14
GO:0006006 "glucose metabolic process" 12/436 225/22215 0.0017189540229529997 0.017457316986874437 0.013002402818422583 56745/12409/18605/77781/16000/16009/16367/384783/16847/70974/226041/21419 12
GO:0030177 "positive regulation of Wnt signaling pathway" 9/436 139/22215 0.0017273221089933555 0.017498335750754743 0.01303295404754253 140577/12389/22402/12842/56811/13649/53614/20677/68151 9
GO:0006112 "energy reserve metabolic process" 7/436 88/22215 0.0017316688442557899 0.01749851367120476 0.013033086564661995 18605/77781/16000/16367/384783/16847/108099 7
GO:0019318 "hexose metabolic process" 13/436 256/22215 0.0017409497281991148 0.017548425938605543 0.013070261773590938 56745/12409/18605/77781/16000/16009/16367/384783/16847/140481/70974/226041/21419 13
GO:0003094 "glomerular filtration" 4/436 27/22215 0.001795660768561809 0.017900665160293035 0.013332613442651652 11826/13617/14456/14609 4
GO:0003176 "aortic valve development" 4/436 27/22215 0.001795660768561809 0.017900665160293035 0.013332613442651652 100952/19876/268902/20564 4
GO:0031954 "positive regulation of protein autophosphorylation" 4/436 27/22215 0.001795660768561809 0.017900665160293035 0.013332613442651652 54635/76108/22339/22341 4
GO:0070168 "negative regulation of biomineral tissue development" 4/436 27/22215 0.001795660768561809 0.017900665160293035 0.013332613442651652 66695/18605/14456/76566 4
GO:0003012 "muscle system process" 18/436 421/22215 0.0017980381135771827 0.017900665160293035 0.013332613442651652 11475/11931/12389/22402/12671/11435/12767/13617/16000/16398/16480/16511/107589/114249/238871/20698/21385/277328 18
GO:0001569 "branching involved in blood vessel morphogenesis" 5/436 45/22215 0.001822564863366848 0.018011753490779464 0.013415353260144603 20315/12767/13617/21813/22339 5
GO:0035136 "forelimb morphogenesis" 5/436 45/22215 0.001822564863366848 0.018011753490779464 0.013415353260144603 107587/98711/53614/225743/21419 5
GO:0043403 "skeletal muscle tissue regeneration" 5/436 45/22215 0.001822564863366848 0.018011753490779464 0.013415353260144603 26903/14609/16000/18792/19221 5
GO:0006109 "regulation of carbohydrate metabolic process" 11/436 197/22215 0.0018441774131420872 0.018132202644470536 0.013505065122317177 56745/18605/77781/16000/16009/16367/384783/16847/56312/108099/66129 11
GO:0035733 "hepatic stellate cell activation" 3/436 13/22215 0.0018546655520667492 0.018132202644470536 0.013505065122317177 11475/114886/18596 3
GO:0060346 "bone trabecula formation" 3/436 13/22215 0.0018546655520667492 0.018132202644470536 0.013505065122317177 12842/14119/22339 3
GO:0022404 "molting cycle process" 8/436 114/22215 0.0018571825568557154 0.018132202644470536 0.013505065122317177 494504/13167/13649/14178/14419/16323/16826/21808 8
GO:0022405 "hair cycle process" 8/436 114/22215 0.0018571825568557154 0.018132202644470536 0.013505065122317177 494504/13167/13649/14178/14419/16323/16826/21808 8
GO:0006790 "sulfur compound metabolic process" 15/436 322/22215 0.0018712017396232297 0.01813764372076042 0.013509117696131357 329910/56318/216739/60525/12111/58250/234356/13179/13617/18605/14863/68312/54710/68603/57429 15
GO:0071214 "cellular response to abiotic stimulus" 15/436 322/22215 0.0018712017396232297 0.01813764372076042 0.013509117696131357 11826/11419/12389/12842/66915/26903/13617/13197/14609/76293/17380/107589/56349/13603/207728 15
GO:0104004 "cellular response to environmental stimulus" 15/436 322/22215 0.0018712017396232297 0.01813764372076042 0.013509117696131357 11826/11419/12389/12842/66915/26903/13617/13197/14609/76293/17380/107589/56349/13603/207728 15
GO:0098773 "skin epidermis development" 8/436 115/22215 0.0019626231153234107 0.018978283808940732 0.014135235733631213 494504/13167/13649/14178/14419/16323/16826/21808 8
GO:0030203 "glycosaminoglycan metabolic process" 7/436 90/22215 0.0019711867747921777 0.01901560129763719 0.014163030212047803 12111/58250/234356/13179/13617/16425/18596 7
GO:0030326 "embryonic limb morphogenesis" 9/436 142/22215 0.0020002806494167553 0.01920459473858082 0.014303794617657005 58250/14119/14609/269878/107587/98711/53614/21385/21808 9
